time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-10 00:00:00+00:00,266,89,45,21
2022-03-11 00:00:00+00:00,162,66,88,24
2022-03-12 00:00:00+00:00,159,67,73,11
2022-03-13 00:00:00+00:00,226,84,211,15
2022-03-14 00:00:00+00:00,395,114,92,21
2022-03-15 00:00:00+00:00,688,119,248,21
2022-03-16 00:00:00+00:00,621,144,74,18
2022-03-17 00:00:00+00:00,535,140,142,20
2022-03-18 00:00:00+00:00,457,117,108,21
2022-03-19 00:00:00+00:00,567,133,62,15
2022-03-20 00:00:00+00:00,901,133,51,10
2022-03-21 00:00:00+00:00,788,141,138,15
2022-03-22 00:00:00+00:00,508,128,83,19
2022-03-23 00:00:00+00:00,392,121,54,12
