time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-15 00:00:00+00:00,1799,165,165,16
2022-07-16 00:00:00+00:00,952,165,34,3
2022-07-17 00:00:00+00:00,466,136,36,11
2022-07-18 00:00:00+00:00,802,135,45,13
2022-07-19 00:00:00+00:00,1604,165,186,20
2022-07-20 00:00:00+00:00,1675,178,75,18
2022-07-21 00:00:00+00:00,1812,157,152,23
2022-07-22 00:00:00+00:00,1965,148,78,14
2022-07-23 00:00:00+00:00,1876,149,6,3
2022-07-24 00:00:00+00:00,1663,152,74,7
2022-07-25 00:00:00+00:00,1550,172,126,12
2022-07-26 00:00:00+00:00,1710,139,170,16
2022-07-27 00:00:00+00:00,811,140,85,13
2022-07-28 00:00:00+00:00,368,126,152,16
