time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-06-13 00:00:00+00:00,1998,148,10,4
2021-06-14 00:00:00+00:00,2286,163,157,14
2021-06-15 00:00:00+00:00,1606,153,189,12
2021-06-16 00:00:00+00:00,1397,173,76,12
2021-06-17 00:00:00+00:00,1466,179,170,10
2021-06-18 00:00:00+00:00,1657,158,334,14
2021-06-19 00:00:00+00:00,1029,140,9,3
2021-06-20 00:00:00+00:00,956,134,9,4
2021-06-21 00:00:00+00:00,1338,149,194,15
2021-06-22 00:00:00+00:00,615,131,284,12
2021-06-23 00:00:00+00:00,1074,123,56,10
2021-06-24 00:00:00+00:00,1597,167,30,9
2021-06-25 00:00:00+00:00,1300,160,126,20
2021-06-26 00:00:00+00:00,1338,147,15,4
