time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-09 00:00:00+00:00,1160,118,389,13
2021-07-10 00:00:00+00:00,1277,120,38,9
2021-07-11 00:00:00+00:00,982,101,24,6
2021-07-12 00:00:00+00:00,1074,105,196,11
2021-07-13 00:00:00+00:00,916,118,146,12
2021-07-14 00:00:00+00:00,1023,125,118,20
2021-07-15 00:00:00+00:00,1266,150,135,7
2021-07-16 00:00:00+00:00,1670,194,128,20
2021-07-17 00:00:00+00:00,1542,160,10,3
2021-07-18 00:00:00+00:00,1301,150,20,6
2021-07-19 00:00:00+00:00,1386,148,78,16
2021-07-20 00:00:00+00:00,962,130,121,12
2021-07-21 00:00:00+00:00,1225,124,186,16
2021-07-22 00:00:00+00:00,1959,138,57,19
