time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-15 00:00:00+00:00,599,94,79,10
2021-10-16 00:00:00+00:00,635,93,8,4
2021-10-17 00:00:00+00:00,639,91,20,4
2021-10-18 00:00:00+00:00,736,94,42,6
2021-10-19 00:00:00+00:00,606,114,38,13
2021-10-20 00:00:00+00:00,731,103,130,8
2021-10-21 00:00:00+00:00,1998,118,346,13
2021-10-22 00:00:00+00:00,2997,117,853,14
2021-10-23 00:00:00+00:00,2426,126,183,7
2021-10-24 00:00:00+00:00,1271,95,54,6
2021-10-25 00:00:00+00:00,1263,126,115,9
2021-10-26 00:00:00+00:00,1313,127,82,13
2021-10-27 00:00:00+00:00,893,131,163,16
2021-10-28 00:00:00+00:00,704,112,32,6
