time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-17 00:00:00+00:00,282,93,139,24
2022-05-18 00:00:00+00:00,206,89,79,12
2022-05-19 00:00:00+00:00,233,88,213,29
2022-05-20 00:00:00+00:00,161,61,241,24
2022-05-21 00:00:00+00:00,131,64,230,13
2022-05-22 00:00:00+00:00,192,81,137,9
2022-05-23 00:00:00+00:00,756,141,163,19
2022-05-24 00:00:00+00:00,591,120,140,18
2022-05-25 00:00:00+00:00,440,114,50,14
2022-05-26 00:00:00+00:00,363,103,204,13
2022-05-27 00:00:00+00:00,248,83,56,16
2022-05-28 00:00:00+00:00,276,79,148,4
2022-05-29 00:00:00+00:00,258,84,21,6
2022-05-30 00:00:00+00:00,269,89,259,16
