time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-06 00:00:00+00:00,200,81,24,8
2022-03-07 00:00:00+00:00,303,93,42,17
2022-03-08 00:00:00+00:00,431,113,72,15
2022-03-09 00:00:00+00:00,438,110,101,15
2022-03-10 00:00:00+00:00,282,89,45,21
2022-03-11 00:00:00+00:00,162,66,88,24
2022-03-12 00:00:00+00:00,159,67,73,11
2022-03-13 00:00:00+00:00,226,84,211,15
2022-03-14 00:00:00+00:00,395,114,92,21
2022-03-15 00:00:00+00:00,688,119,248,21
2022-03-16 00:00:00+00:00,621,144,74,18
2022-03-17 00:00:00+00:00,535,140,142,20
2022-03-18 00:00:00+00:00,457,117,108,21
2022-03-19 00:00:00+00:00,534,133,62,15
