time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-30 00:00:00+00:00,2,1,27,6
2022-01-31 00:00:00+00:00,362,97,49,10
2022-02-01 00:00:00+00:00,293,89,48,13
2022-02-02 00:00:00+00:00,286,99,22,11
2022-02-03 00:00:00+00:00,251,89,57,13
2022-02-04 00:00:00+00:00,141,65,132,14
2022-02-05 00:00:00+00:00,88,39,7,3
2022-02-06 00:00:00+00:00,90,37,46,8
2022-02-07 00:00:00+00:00,185,69,67,17
2022-02-08 00:00:00+00:00,105,55,45,20
2022-02-09 00:00:00+00:00,63,21,95,18
2022-02-10 00:00:00+00:00,45,8,128,14
2022-02-11 00:00:00+00:00,28,9,163,19
2022-02-12 00:00:00+00:00,82,7,164,12
