time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-08 00:00:00+00:00,1227,151,39,7
2022-08-09 00:00:00+00:00,1110,141,84,10
2022-08-10 00:00:00+00:00,1146,148,32,10
2022-08-11 00:00:00+00:00,1295,126,24,10
2022-08-12 00:00:00+00:00,923,128,52,16
2022-08-13 00:00:00+00:00,483,108,27,5
2022-08-14 00:00:00+00:00,398,111,76,12
2022-08-15 00:00:00+00:00,1219,126,54,7
2022-08-16 00:00:00+00:00,1431,148,83,18
2022-08-17 00:00:00+00:00,1243,142,193,25
2022-08-18 00:00:00+00:00,1523,151,154,25
2022-08-19 00:00:00+00:00,1463,129,185,16
2022-08-20 00:00:00+00:00,738,118,61,8
2022-08-21 00:00:00+00:00,238,89,77,7
