time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-05-29 00:00:00+00:00,2125,178,130,6
2021-05-30 00:00:00+00:00,2267,169,46,6
2021-05-31 00:00:00+00:00,2665,170,94,7
2021-06-01 00:00:00+00:00,2550,167,216,13
2021-06-02 00:00:00+00:00,2424,168,129,15
2021-06-03 00:00:00+00:00,2501,178,241,15
2021-06-04 00:00:00+00:00,2812,174,328,12
2021-06-05 00:00:00+00:00,2210,172,8,4
2021-06-06 00:00:00+00:00,2249,189,5,4
2021-06-07 00:00:00+00:00,2683,194,230,14
2021-06-08 00:00:00+00:00,2810,184,249,8
2021-06-09 00:00:00+00:00,2544,176,203,17
2021-06-10 00:00:00+00:00,2898,179,459,13
2021-06-11 00:00:00+00:00,2084,151,109,17
