time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-05 00:00:00+00:00,169,60,132,46
2021-10-06 00:00:00+00:00,38,26,55,20
2021-10-07 00:00:00+00:00,135,69,77,15
2021-10-08 00:00:00+00:00,400,88,59,20
2021-10-09 00:00:00+00:00,571,92,64,22
2021-10-10 00:00:00+00:00,637,97,3,3
2021-10-11 00:00:00+00:00,707,126,171,19
2021-10-12 00:00:00+00:00,697,119,171,25
2021-10-13 00:00:00+00:00,645,117,116,13
2021-10-14 00:00:00+00:00,671,127,98,10
2021-10-15 00:00:00+00:00,623,94,79,10
2021-10-16 00:00:00+00:00,635,93,8,4
2021-10-17 00:00:00+00:00,639,91,20,4
2021-10-18 00:00:00+00:00,708,94,42,6
