time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-09 00:00:00+00:00,8.0,7.0,1,1
2024-06-10 00:00:00+00:00,238.0,6.0,5,2
2024-06-11 00:00:00+00:00,5.0,4.0,102,5
2024-06-12 00:00:00+00:00,4.0,3.0,15,4
2024-06-13 00:00:00+00:00,5.0,4.0,4,2
2024-06-14 00:00:00+00:00,6.0,5.0,6,1
2024-06-15 00:00:00+00:00,,,56,5
2024-06-16 00:00:00+00:00,2.0,2.0,112,4
2024-06-17 00:00:00+00:00,209.0,2.0,28,4
2024-06-18 00:00:00+00:00,25.0,21.0,78,7
2024-06-19 00:00:00+00:00,16.0,14.0,28,3
2024-06-20 00:00:00+00:00,17.0,14.0,10,2
2024-06-21 00:00:00+00:00,3.0,2.0,53,4
2024-06-22 00:00:00+00:00,1.0,1.0,23,2
