time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-02 00:00:00+00:00,110,71,14.0,4.0
2025-09-03 00:00:00+00:00,26,23,8.0,4.0
2025-09-04 00:00:00+00:00,33,18,34.0,9.0
2025-09-05 00:00:00+00:00,7,7,15.0,4.0
2025-09-06 00:00:00+00:00,13,12,,
2025-09-07 00:00:00+00:00,11,11,,
2025-09-08 00:00:00+00:00,17,17,18.0,4.0
2025-09-09 00:00:00+00:00,4,4,29.0,5.0
2025-09-10 00:00:00+00:00,23,16,1.0,1.0
2025-09-11 00:00:00+00:00,27,13,13.0,3.0
2025-09-12 00:00:00+00:00,12,6,89.0,7.0
2025-09-13 00:00:00+00:00,11,11,,
2025-09-14 00:00:00+00:00,6,6,,
2025-09-15 00:00:00+00:00,7,4,2.0,2.0
