time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-30 00:00:00+00:00,11,10,5,4
2025-10-31 00:00:00+00:00,11,11,40,5
2025-11-01 00:00:00+00:00,40,36,23,7
2025-11-02 00:00:00+00:00,15,15,13,6
2025-11-03 00:00:00+00:00,33,29,6,5
2025-11-04 00:00:00+00:00,30,27,63,11
2025-11-05 00:00:00+00:00,52,52,23,6
2025-11-06 00:00:00+00:00,26,25,17,6
2025-11-07 00:00:00+00:00,13,12,27,6
2025-11-08 00:00:00+00:00,17,17,5,2
2025-11-09 00:00:00+00:00,4,4,4,4
2025-11-10 00:00:00+00:00,9,9,15,10
2025-11-11 00:00:00+00:00,7,7,37,13
2025-11-12 00:00:00+00:00,45,36,31,9
