url_path,views_total,views_unique
/vhive-serverless/vSwarm/tree/main/benchmarks,58,8
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,48,3
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop,34,2
/vhive-serverless/vSwarm/tree/main/benchmarks/fibonacci,26,3
/vhive-serverless/vSwarm/tree/main/benchmarks/fibonacci/python,22,2
/vhive-serverless/vSwarm,20,14
/vhive-serverless/vSwarm/tree/main/benchmarks/video-analytics,20,2
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app/geo,20,1
/vhive-serverless/vSwarm/blob/main/benchmarks/fibonacci/python/server.py,16,2
/vhive-serverless/vSwarm/tree/main/tools,14,2
