time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-06 00:00:00+00:00,217,10,96.0,5.0
2024-05-07 00:00:00+00:00,13,7,124.0,4.0
2024-05-08 00:00:00+00:00,7,6,72.0,9.0
2024-05-09 00:00:00+00:00,1294,82,202.0,11.0
2024-05-10 00:00:00+00:00,318,6,86.0,11.0
2024-05-11 00:00:00+00:00,7,6,4.0,3.0
2024-05-12 00:00:00+00:00,347,14,1.0,1.0
2024-05-13 00:00:00+00:00,1091,77,23.0,3.0
2024-05-14 00:00:00+00:00,22,16,76.0,2.0
2024-05-15 00:00:00+00:00,21,20,56.0,5.0
2024-05-16 00:00:00+00:00,14,14,58.0,7.0
2024-05-17 00:00:00+00:00,4,4,,
2024-05-18 00:00:00+00:00,4,3,,
2024-05-19 00:00:00+00:00,3,2,32.0,2.0
