time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-16 00:00:00+00:00,8,8,13,7
2025-10-17 00:00:00+00:00,13,11,4,3
2025-10-18 00:00:00+00:00,3,3,10,3
2025-10-19 00:00:00+00:00,8,8,7,6
2025-10-20 00:00:00+00:00,3,3,6,4
2025-10-21 00:00:00+00:00,8,7,12,4
2025-10-22 00:00:00+00:00,9,9,10,7
2025-10-23 00:00:00+00:00,20,16,7,6
2025-10-24 00:00:00+00:00,10,9,21,6
2025-10-25 00:00:00+00:00,9,9,9,4
2025-10-26 00:00:00+00:00,9,9,4,3
2025-10-27 00:00:00+00:00,5,4,14,8
2025-10-28 00:00:00+00:00,5,5,13,4
2025-10-29 00:00:00+00:00,8,7,19,6
