time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-26 00:00:00+00:00,9984,46,51,12
2023-10-27 00:00:00+00:00,3,3,293,9
2023-10-28 00:00:00+00:00,46,42,31,4
2023-10-29 00:00:00+00:00,7,3,165,7
2023-10-30 00:00:00+00:00,871,104,133,9
2023-10-31 00:00:00+00:00,2016,125,137,15
2023-11-01 00:00:00+00:00,448,5,227,15
2023-11-02 00:00:00+00:00,10,5,474,19
2023-11-03 00:00:00+00:00,5,2,120,10
2023-11-04 00:00:00+00:00,5,4,89,5
2023-11-05 00:00:00+00:00,1,1,70,7
2023-11-06 00:00:00+00:00,134,5,371,7
2023-11-07 00:00:00+00:00,3,2,344,13
2023-11-08 00:00:00+00:00,929,32,197,16
