time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-07 00:00:00+00:00,121,4,44.0,3.0
2025-04-08 00:00:00+00:00,3,3,30.0,4.0
2025-04-09 00:00:00+00:00,4,4,14.0,4.0
2025-04-10 00:00:00+00:00,4,4,40.0,7.0
2025-04-11 00:00:00+00:00,3,3,23.0,4.0
2025-04-12 00:00:00+00:00,3,2,11.0,1.0
2025-04-13 00:00:00+00:00,6,6,24.0,2.0
2025-04-14 00:00:00+00:00,122,5,193.0,7.0
2025-04-15 00:00:00+00:00,1,1,35.0,5.0
2025-04-16 00:00:00+00:00,6,6,2.0,2.0
2025-04-17 00:00:00+00:00,1,1,39.0,5.0
2025-04-18 00:00:00+00:00,4,4,18.0,6.0
2025-04-19 00:00:00+00:00,8,8,,
2025-04-20 00:00:00+00:00,25,21,,
