time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-13 00:00:00+00:00,18,16,12,12
2026-06-14 00:00:00+00:00,20,18,13,11
2026-06-15 00:00:00+00:00,3,3,6,6
2026-06-16 00:00:00+00:00,24,21,3,3
2026-06-17 00:00:00+00:00,34,26,6,4
2026-06-18 00:00:00+00:00,5,5,0,0
2026-06-19 00:00:00+00:00,16,15,1,1
2026-06-20 00:00:00+00:00,6,6,2,2
2026-06-21 00:00:00+00:00,7,7,2,2
2026-06-22 00:00:00+00:00,28,24,6,5
2026-06-23 00:00:00+00:00,39,30,6,5
2026-06-24 00:00:00+00:00,39,35,3,3
2026-06-25 00:00:00+00:00,19,17,0,0
2026-06-26 00:00:00+00:00,33,17,21,5
