time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-05 00:00:00+00:00,153,93,26,5
2022-10-06 00:00:00+00:00,402,107,71,3
2022-10-07 00:00:00+00:00,856,118,123,5
2022-10-08 00:00:00+00:00,4571,142,273,4
2022-10-09 00:00:00+00:00,1733,134,274,5
2022-10-10 00:00:00+00:00,1367,129,68,4
2022-10-11 00:00:00+00:00,1073,133,26,6
2022-10-12 00:00:00+00:00,5360,126,185,5
2022-10-13 00:00:00+00:00,1874,130,43,4
2022-10-14 00:00:00+00:00,1781,134,44,6
2022-10-15 00:00:00+00:00,1249,128,6,2
2022-10-16 00:00:00+00:00,316,101,27,7
2022-10-17 00:00:00+00:00,1714,68,116,4
2022-10-18 00:00:00+00:00,1298,147,140,7
