time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-16 00:00:00+00:00,147,78,15.0,3.0
2023-04-17 00:00:00+00:00,799,197,103.0,12.0
2023-04-18 00:00:00+00:00,1191,208,32.0,8.0
2023-04-19 00:00:00+00:00,1359,233,36.0,5.0
2023-04-20 00:00:00+00:00,1418,208,3.0,3.0
2023-04-21 00:00:00+00:00,1427,199,20.0,2.0
2023-04-22 00:00:00+00:00,1418,199,2.0,2.0
2023-04-23 00:00:00+00:00,633,172,15.0,4.0
2023-04-24 00:00:00+00:00,536,142,4.0,3.0
2023-04-25 00:00:00+00:00,612,163,14.0,4.0
2023-04-26 00:00:00+00:00,1344,220,58.0,7.0
2023-04-27 00:00:00+00:00,1442,218,15.0,5.0
2023-04-28 00:00:00+00:00,1437,172,,
2023-04-29 00:00:00+00:00,1361,176,19.0,2.0
