time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-14 00:00:00+00:00,142,82,5,4
2023-04-15 00:00:00+00:00,119,73,2,2
2023-04-16 00:00:00+00:00,152,79,18,4
2023-04-17 00:00:00+00:00,799,197,103,12
2023-04-18 00:00:00+00:00,1191,208,32,8
2023-04-19 00:00:00+00:00,1359,233,36,5
2023-04-20 00:00:00+00:00,1418,208,3,3
2023-04-21 00:00:00+00:00,1427,199,20,2
2023-04-22 00:00:00+00:00,1418,199,2,2
2023-04-23 00:00:00+00:00,633,172,15,4
2023-04-24 00:00:00+00:00,536,142,4,3
2023-04-25 00:00:00+00:00,612,163,14,4
2023-04-26 00:00:00+00:00,1344,220,58,7
2023-04-27 00:00:00+00:00,1442,218,15,5
