time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-26 00:00:00+00:00,237,153,18.0,5.0
2025-11-27 00:00:00+00:00,451,192,5.0,4.0
2025-11-28 00:00:00+00:00,528,198,5.0,4.0
2025-11-29 00:00:00+00:00,638,227,2.0,2.0
2025-11-30 00:00:00+00:00,502,213,15.0,9.0
2025-12-01 00:00:00+00:00,348,190,44.0,7.0
2025-12-02 00:00:00+00:00,277,159,23.0,8.0
2025-12-03 00:00:00+00:00,270,172,6.0,5.0
2025-12-04 00:00:00+00:00,29,21,10.0,9.0
2025-12-05 00:00:00+00:00,9,7,19.0,7.0
2025-12-06 00:00:00+00:00,3,3,,
2025-12-07 00:00:00+00:00,4,4,2.0,2.0
2025-12-08 00:00:00+00:00,13,13,16.0,7.0
2025-12-09 00:00:00+00:00,12,9,6.0,4.0
