time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-15 00:00:00+00:00,485,159,4,3
2022-12-16 00:00:00+00:00,1165,198,220,7
2022-12-17 00:00:00+00:00,928,210,23,4
2022-12-18 00:00:00+00:00,994,226,17,4
2022-12-19 00:00:00+00:00,1251,216,160,6
2022-12-20 00:00:00+00:00,789,198,105,4
2022-12-21 00:00:00+00:00,725,133,181,4
2022-12-22 00:00:00+00:00,437,159,127,6
2022-12-23 00:00:00+00:00,337,138,74,3
2022-12-24 00:00:00+00:00,344,146,9,3
2022-12-25 00:00:00+00:00,570,135,36,5
2022-12-26 00:00:00+00:00,1277,184,87,4
2022-12-27 00:00:00+00:00,540,165,19,5
2022-12-28 00:00:00+00:00,195,106,9,2
