time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-19 00:00:00+00:00,4,3,4,2
2026-02-20 00:00:00+00:00,6,6,26,5
2026-02-21 00:00:00+00:00,5,5,4,3
2026-02-22 00:00:00+00:00,13,9,16,3
2026-02-23 00:00:00+00:00,20,11,59,6
2026-02-24 00:00:00+00:00,3,3,3,1
2026-02-25 00:00:00+00:00,1,1,17,6
2026-02-26 00:00:00+00:00,8,7,32,4
2026-02-27 00:00:00+00:00,6,5,5,2
2026-02-28 00:00:00+00:00,5,5,1,1
2026-03-01 00:00:00+00:00,17,8,2,2
2026-03-02 00:00:00+00:00,17,10,27,3
2026-03-03 00:00:00+00:00,14,13,16,2
2026-03-04 00:00:00+00:00,11,8,3,2
