time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-14 00:00:00+00:00,367,161,330,17
2024-03-15 00:00:00+00:00,522,163,126,18
2024-03-16 00:00:00+00:00,455,222,22,6
2024-03-17 00:00:00+00:00,703,203,96,14
2024-03-18 00:00:00+00:00,682,270,123,12
2024-03-19 00:00:00+00:00,395,206,111,16
2024-03-20 00:00:00+00:00,200,120,77,19
2024-03-21 00:00:00+00:00,625,190,31,11
2024-03-22 00:00:00+00:00,190,145,62,17
2024-03-23 00:00:00+00:00,43,30,13,4
2024-03-24 00:00:00+00:00,31,23,29,6
2024-03-25 00:00:00+00:00,129,61,38,12
2024-03-26 00:00:00+00:00,659,203,22,11
2024-03-27 00:00:00+00:00,637,197,46,8
