time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-23 00:00:00+00:00,152,97,14.0,6.0
2025-07-24 00:00:00+00:00,142,86,18.0,6.0
2025-07-25 00:00:00+00:00,120,80,2.0,2.0
2025-07-26 00:00:00+00:00,87,60,6.0,3.0
2025-07-27 00:00:00+00:00,138,80,2.0,2.0
2025-07-28 00:00:00+00:00,342,139,26.0,5.0
2025-07-29 00:00:00+00:00,620,217,18.0,3.0
2025-07-30 00:00:00+00:00,265,150,13.0,9.0
2025-07-31 00:00:00+00:00,102,70,22.0,4.0
2025-08-01 00:00:00+00:00,184,108,16.0,10.0
2025-08-02 00:00:00+00:00,178,98,9.0,6.0
2025-08-03 00:00:00+00:00,100,63,,
2025-08-04 00:00:00+00:00,114,55,12.0,8.0
2025-08-05 00:00:00+00:00,217,113,11.0,7.0
