time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-15 00:00:00+00:00,533,124,32,6
2022-10-16 00:00:00+00:00,344,103,104,12
2022-10-17 00:00:00+00:00,459,114,136,21
2022-10-18 00:00:00+00:00,352,114,74,17
2022-10-19 00:00:00+00:00,328,120,95,21
2022-10-20 00:00:00+00:00,467,138,124,22
2022-10-21 00:00:00+00:00,636,130,71,13
2022-10-22 00:00:00+00:00,560,135,37,6
2022-10-23 00:00:00+00:00,348,103,47,5
2022-10-24 00:00:00+00:00,446,132,136,30
2022-10-25 00:00:00+00:00,433,126,107,21
2022-10-26 00:00:00+00:00,147,77,62,12
2022-10-27 00:00:00+00:00,79,42,47,17
2022-10-28 00:00:00+00:00,667,142,242,18
