time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-02 00:00:00+00:00,58.0,39.0,11,4
2025-02-03 00:00:00+00:00,152.0,86.0,22,8
2025-02-04 00:00:00+00:00,150.0,75.0,33,10
2025-02-05 00:00:00+00:00,46.0,32.0,54,10
2025-02-06 00:00:00+00:00,18.0,11.0,17,6
2025-02-07 00:00:00+00:00,84.0,44.0,10,3
2025-02-08 00:00:00+00:00,41.0,26.0,11,6
2025-02-09 00:00:00+00:00,,,4,3
2025-02-10 00:00:00+00:00,117.0,26.0,16,8
2025-02-11 00:00:00+00:00,21.0,15.0,7,4
2025-02-12 00:00:00+00:00,62.0,39.0,12,5
2025-02-13 00:00:00+00:00,91.0,45.0,31,9
2025-02-14 00:00:00+00:00,73.0,43.0,15,8
2025-02-15 00:00:00+00:00,27.0,14.0,4,3
