time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-04 00:00:00+00:00,453,147,90,8
2023-02-05 00:00:00+00:00,345,148,42,8
2023-02-06 00:00:00+00:00,433,166,109,19
2023-02-07 00:00:00+00:00,298,147,160,18
2023-02-08 00:00:00+00:00,168,90,118,22
2023-02-09 00:00:00+00:00,102,61,59,16
2023-02-10 00:00:00+00:00,108,51,157,25
2023-02-11 00:00:00+00:00,63,27,146,7
2023-02-12 00:00:00+00:00,27,26,53,8
2023-02-13 00:00:00+00:00,64,11,29,11
2023-02-14 00:00:00+00:00,36,11,161,16
2023-02-15 00:00:00+00:00,14,11,105,21
2023-02-16 00:00:00+00:00,130,11,77,16
2023-02-17 00:00:00+00:00,230,126,167,19
