time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-16 00:00:00+00:00,10,7,5,3
2025-02-17 00:00:00+00:00,228,96,20,6
2025-02-18 00:00:00+00:00,231,99,53,8
2025-02-19 00:00:00+00:00,275,85,108,14
2025-02-20 00:00:00+00:00,247,106,19,10
2025-02-21 00:00:00+00:00,328,109,60,3
2025-02-22 00:00:00+00:00,413,139,94,6
2025-02-23 00:00:00+00:00,163,90,5,3
2025-02-24 00:00:00+00:00,127,60,46,8
2025-02-25 00:00:00+00:00,199,68,137,13
2025-02-26 00:00:00+00:00,166,67,175,11
2025-02-27 00:00:00+00:00,143,60,78,7
2025-02-28 00:00:00+00:00,53,20,120,10
2025-03-01 00:00:00+00:00,36,32,2,2
