time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-05 00:00:00+00:00,33,15,34,9
2025-09-06 00:00:00+00:00,91,64,7,5
2025-09-07 00:00:00+00:00,277,118,17,6
2025-09-08 00:00:00+00:00,399,187,29,14
2025-09-09 00:00:00+00:00,298,150,18,6
2025-09-10 00:00:00+00:00,200,126,9,6
2025-09-11 00:00:00+00:00,218,123,7,7
2025-09-12 00:00:00+00:00,116,83,4,4
2025-09-13 00:00:00+00:00,64,42,10,3
2025-09-14 00:00:00+00:00,66,36,2,1
2025-09-15 00:00:00+00:00,202,107,47,8
2025-09-16 00:00:00+00:00,272,146,13,10
2025-09-17 00:00:00+00:00,158,104,23,9
2025-09-18 00:00:00+00:00,200,131,25,10
