time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-28 00:00:00+00:00,164,84,37,7
2026-03-29 00:00:00+00:00,90,82,13,4
2026-03-30 00:00:00+00:00,165,55,19,8
2026-03-31 00:00:00+00:00,42,37,4,4
2026-04-01 00:00:00+00:00,179,67,19,7
2026-04-02 00:00:00+00:00,138,58,5,5
2026-04-03 00:00:00+00:00,13,12,5,5
2026-04-04 00:00:00+00:00,4,4,6,4
2026-04-05 00:00:00+00:00,18,17,5,4
2026-04-06 00:00:00+00:00,45,25,9,5
2026-04-07 00:00:00+00:00,60,49,16,7
2026-04-08 00:00:00+00:00,45,35,8,7
2026-04-09 00:00:00+00:00,32,25,16,6
2026-04-10 00:00:00+00:00,21,17,17,8
