time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-19 00:00:00+00:00,150,47,6,4
2025-07-20 00:00:00+00:00,43,38,38,4
2025-07-21 00:00:00+00:00,223,108,25,9
2025-07-22 00:00:00+00:00,297,125,42,10
2025-07-23 00:00:00+00:00,162,102,17,8
2025-07-24 00:00:00+00:00,142,86,18,6
2025-07-25 00:00:00+00:00,120,80,2,2
2025-07-26 00:00:00+00:00,87,60,6,3
2025-07-27 00:00:00+00:00,138,80,2,2
2025-07-28 00:00:00+00:00,342,139,26,5
2025-07-29 00:00:00+00:00,620,217,18,3
2025-07-30 00:00:00+00:00,265,150,13,9
2025-07-31 00:00:00+00:00,102,70,22,4
2025-08-01 00:00:00+00:00,177,106,16,10
