time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-29 00:00:00+00:00,291,69,104,4
2025-12-30 00:00:00+00:00,255,96,32,11
2025-12-31 00:00:00+00:00,33,28,16,5
2026-01-01 00:00:00+00:00,121,60,5,4
2026-01-02 00:00:00+00:00,80,48,18,5
2026-01-03 00:00:00+00:00,52,35,4,4
2026-01-04 00:00:00+00:00,150,113,20,9
2026-01-05 00:00:00+00:00,137,32,44,8
2026-01-06 00:00:00+00:00,112,34,33,5
2026-01-07 00:00:00+00:00,49,41,14,5
2026-01-08 00:00:00+00:00,65,54,6,6
2026-01-09 00:00:00+00:00,69,52,13,8
2026-01-10 00:00:00+00:00,6,6,1,1
2026-01-11 00:00:00+00:00,6,6,2,2
