time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-09 00:00:00+00:00,18.0,3.0,2,1
2023-01-10 00:00:00+00:00,3.0,2.0,13,3
2023-01-11 00:00:00+00:00,,,40,4
2023-01-12 00:00:00+00:00,5.0,5.0,14,3
2023-01-13 00:00:00+00:00,,,29,6
2023-01-14 00:00:00+00:00,1.0,1.0,19,3
2023-01-15 00:00:00+00:00,3.0,2.0,35,4
2023-01-16 00:00:00+00:00,18.0,3.0,38,4
2023-01-17 00:00:00+00:00,1.0,1.0,3,2
2023-01-18 00:00:00+00:00,1.0,1.0,110,2
2023-01-19 00:00:00+00:00,,,6,2
2023-01-20 00:00:00+00:00,,,6,1
2023-01-21 00:00:00+00:00,,,1,1
2023-01-22 00:00:00+00:00,,,13,4
